timestamp_utc,open,high,low,close,tick_volume,spread,real_volume
2024-02-12 03:00:00,1.07981,1.07982,1.07929,1.07951,1045,11,0
2024-02-12 04:00:00,1.07951,1.07973,1.07924,1.07944,692,11,0
2024-02-12 05:00:00,1.07943,1.07965,1.07904,1.07912,734,11,0
2024-02-12 06:00:00,1.07912,1.07935,1.07888,1.079,592,11,0
2024-02-12 07:00:00,1.079,1.07939,1.07893,1.0790899999999999,640,11,0
2024-02-12 08:00:00,1.0790899999999999,1.07926,1.07894,1.07908,779,11,0
2024-02-12 09:00:00,1.0790899999999999,1.08052,1.07888,1.08025,2381,11,0
2024-02-12 10:00:00,1.08027,1.08027,1.07739,1.07749,3441,11,0
2024-02-12 11:00:00,1.07748,1.07775,1.07663,1.07686,2586,11,0
2024-02-12 12:00:00,1.07686,1.07783,1.07667,1.07761,2261,11,0
2024-02-12 13:00:00,1.07761,1.07773,1.07624,1.07689,2276,11,0
2024-02-12 14:00:00,1.0769,1.07731,1.07646,1.07694,2295,11,0
2024-02-12 15:00:00,1.07694,1.07732,1.07605,1.07634,3374,11,0
2024-02-12 16:00:00,1.07635,1.07737,1.07626,1.07717,3239,11,0
2024-02-12 17:00:00,1.07717,1.0772,1.07553,1.07669,2952,11,0
2024-02-12 18:00:00,1.07669,1.07768,1.07648,1.07727,2664,11,0
2024-02-12 19:00:00,1.07728,1.07819,1.07724,1.07818,2211,11,0
2024-02-12 20:00:00,1.07819,1.07856,1.078,1.07807,2047,11,0
2024-02-12 21:00:00,1.07807,1.07824,1.07673,1.07688,1785,11,0
2024-02-12 22:00:00,1.07688,1.07745,1.07688,1.07736,1695,11,0
2024-02-12 23:00:00,1.07735,1.07745,1.07697,1.07709,818,11,0
2024-02-13 00:00:00,1.07703,1.07738,1.07684,1.07709,620,12,0
2024-02-13 01:00:00,1.07718,1.07724,1.07693,1.07713,658,11,0
2024-02-13 02:00:00,1.07713,1.07727,1.0766499999999999,1.07725,1133,11,0
2024-02-13 03:00:00,1.07725,1.07741,1.07651,1.07663,979,11,0
2024-02-13 04:00:00,1.07664,1.07664,1.07615,1.07638,1086,11,0
2024-02-13 05:00:00,1.07638,1.07642,1.076,1.07611,1054,11,0
2024-02-13 06:00:00,1.07611,1.07637,1.07606,1.07632,696,11,0
2024-02-13 07:00:00,1.0763,1.07674,1.0763,1.07663,665,11,0
2024-02-13 08:00:00,1.07663,1.07719,1.07657,1.07699,1117,12,0
2024-02-13 09:00:00,1.077,1.07771,1.07652,1.07708,3153,11,0
2024-02-13 10:00:00,1.0771,1.07741,1.07618,1.07671,3036,11,0
2024-02-13 11:00:00,1.07672,1.0769,1.07562,1.0766,2734,11,0
2024-02-13 12:00:00,1.0766,1.07757,1.07658,1.07717,2575,11,0
2024-02-13 13:00:00,1.07717,1.07813,1.07715,1.07773,2192,11,0
2024-02-13 14:00:00,1.07771,1.0786,1.07756,1.0785,2546,11,0
2024-02-13 15:00:00,1.0785,1.07951,1.07024,1.0708,5734,11,0
2024-02-13 16:00:00,1.07079,1.07232,1.07001,1.07174,5396,11,0
2024-02-13 17:00:00,1.0718,1.07262,1.07054,1.07163,4579,11,0
2024-02-13 18:00:00,1.07163,1.07215,1.07121,1.07187,3322,11,0
2024-02-13 19:00:00,1.07187,1.07196,1.07117,1.07148,2432,11,0
2024-02-13 20:00:00,1.07149,1.07197,1.07071,1.07079,2045,11,0
2024-02-13 21:00:00,1.07076,1.07076,1.07002,1.07008,2480,11,0
2024-02-13 22:00:00,1.07007,1.07096,1.07002,1.07066,2097,11,0
2024-02-13 23:00:00,1.07065,1.07095,1.07065,1.07089,807,11,0
2024-02-14 00:00:00,1.0708,1.07119,1.07073,1.07093,578,15,0
2024-02-14 01:00:00,1.07102,1.07103,1.07073,1.0708,572,11,0
2024-02-14 02:00:00,1.0708,1.07138,1.07054,1.07073,1437,11,0
2024-02-14 03:00:00,1.07074,1.07118,1.07029,1.07112,2031,11,0
2024-02-14 04:00:00,1.07111,1.07134,1.07081,1.07091,1542,11,0
2024-02-14 05:00:00,1.07092,1.0713300000000001,1.07077,1.07119,1385,11,0
2024-02-14 06:00:00,1.07118,1.07141,1.07088,1.07139,1155,11,0
2024-02-14 07:00:00,1.07139,1.07147,1.0711,1.07135,1383,11,0
2024-02-14 08:00:00,1.07135,1.07182,1.07134,1.07156,1374,11,0
2024-02-14 09:00:00,1.07157,1.07168,1.07046,1.0707,3334,11,0
2024-02-14 10:00:00,1.07071,1.07077,1.06943,1.07018,3796,11,0
2024-02-14 11:00:00,1.07018,1.07053,1.06956,1.06996,2917,11,0
2024-02-14 12:00:00,1.06996,1.07039,1.06958,1.07031,2416,11,0
2024-02-14 13:00:00,1.07032,1.07097,1.06966,1.07075,2448,11,0
2024-02-14 14:00:00,1.07074,1.07098,1.07004,1.07053,2392,11,0
2024-02-14 15:00:00,1.07053,1.07164,1.07053,1.07081,4585,11,0
2024-02-14 16:00:00,1.0708199999999999,1.07225,1.07061,1.07157,4658,11,0
2024-02-14 17:00:00,1.07156,1.07246,1.07128,1.07208,4167,11,0
2024-02-14 18:00:00,1.07208,1.0734,1.07187,1.07334,3384,11,0
2024-02-14 19:00:00,1.07335,1.07335,1.07273,1.07301,2679,11,0
2024-02-14 20:00:00,1.07302,1.07333,1.0725500000000001,1.07265,2127,11,0
2024-02-14 21:00:00,1.07265,1.07291,1.07249,1.07277,2096,11,0
2024-02-14 22:00:00,1.07277,1.07283,1.0725500000000001,1.07272,2099,11,0
2024-02-14 23:00:00,1.0727,1.07279,1.0725,1.07269,1021,11,0
2024-02-15 00:00:00,1.07223,1.07283,1.07223,1.07256,538,14,0
2024-02-15 01:00:00,1.07258,1.07319,1.07258,1.07314,672,11,0
2024-02-15 02:00:00,1.07317,1.07351,1.07286,1.07336,1396,11,0
2024-02-15 03:00:00,1.07336,1.07346,1.07258,1.07279,1542,11,0
2024-02-15 04:00:00,1.07279,1.0731,1.07254,1.07288,1129,11,0
2024-02-15 05:00:00,1.0729,1.073,1.07246,1.07249,1190,11,0
2024-02-15 06:00:00,1.0725,1.07263,1.07241,1.0725500000000001,1002,11,0
2024-02-15 07:00:00,1.07257,1.07317,1.07254,1.07285,1292,11,0
2024-02-15 08:00:00,1.07286,1.07332,1.07266,1.07302,1442,11,0
2024-02-15 09:00:00,1.073,1.07407,1.07271,1.07325,3098,11,0
